user_id,account,trn_time,trn_amt
385,BH42 ETYB UYLE DXJO HRUE 1S,2/13/2016,$755.76
386,GI72 IIZW QYBW CE5V WTPX VMF,12/2/2015,$869.20
387,EE03 7205 5151 6643 4445,10/12/2016,$246.76
388,HU48 4444 0935 7230 3769 6367 8947,3/7/2016,$461.53
389,FR50 2453 8655 128G EYZX JJ5U O03,2/4/2016,$176.67
390,SM62 W086 7345 464S ZT2K TSCX CQI,6/1/2016,$440.98
391,FR03 8521 1123 98QT KYGR K3IL K46,4/11/2016,$861.39
392,GB38 ADLT 5337 3996 6886 29,2/17/2016,$190.10
393,FR39 8983 2896 47KC 2Z7A QRVK Y71,10/1/2016,$888.25
394,FR47 2990 2410 93VF XVV2 XQVW 825,10/26/2016,$380.00
395,FR83 5658 1716 36XG A13J M9B6 Q83,5/24/2016,$939.55
396,IS11 9593 7736 8959 6872 7022 10,9/5/2016,$955.38
397,LV72 BMFV KDQQ W1VJ YIDI S,2/10/2016,$218.26
398,MC74 2025 8125 693U Z2SP XKVD B95,11/3/2016,$878.40
399,FR95 6820 5517 97AY XKEO EMDH K50,5/19/2016,$647.10
400,AD07 4710 2395 ZTAG IDZU UUDV,12/16/2015,$633.14
401,PK92 HJVA U20S U9QX 4TGD SLCY,12/10/2015,$307.50
402,DK49 6397 8088 5368 44,8/11/2016,$642.44
403,ES85 6392 7418 6027 4911 5588,6/20/2016,$671.95
404,ME09 8350 2525 7726 5539 24,11/6/2016,$927.63
405,DK46 2539 3271 9193 40,3/16/2016,$410.87
406,FR82 9045 3688 55R0 6NE1 39HY L37,3/17/2016,$801.55
407,FR31 1371 2499 384G B9VC B9OQ G81,3/24/2016,$630.86
408,CH22 7882 3IL7 RHBD 82ZI G,8/25/2016,$588.55
409,SE20 5890 9473 8838 6013 8836,1/8/2016,$564.48
410,GR71 0137 393F 7DU7 CJZU KIHY DZZ,3/10/2016,$312.83
411,LU42 9756 OVJB 7MYG QAKK,11/23/2015,$413.81
412,FR04 3753 6435 45R5 GYBI YQEL T55,1/12/2016,$111.29
413,HU37 0679 9101 7026 6347 7317 4217,9/2/2016,$446.59
414,FR16 7468 3788 74L7 R8JA WL5C D42,4/30/2016,$677.49
415,ME33 0527 4515 3435 6362 88,6/30/2016,$688.71
416,KW69 MIPQ V4M5 OGAF XYC0 D8GL 2BN1 RU,12/22/2015,$362.78
417,LT32 3385 6446 6112 6048,1/27/2016,$903.89
418,PL37 5230 2616 9426 6236 0621 7862,5/27/2016,$272.44
419,FR17 8462 3512 71XJ FPHJ AS9D L23,10/25/2016,$931.80
420,FR69 5476 2692 77YN 7ZYL 9XZL U09,10/10/2016,$999.68
421,GE41 HM47 5592 1721 3393 89,2/25/2016,$171.15
422,GT72 UMYL BUZU INSK XHZU OXUT UKNL,9/19/2016,$766.53
423,RS14 3637 9715 2594 2473 56,5/31/2016,$662.85
424,GR33 2551 910U YV1J BLK0 WYL9 WSU,8/24/2016,$920.58
425,FR81 3962 2181 08J5 GT9P KN1U I34,3/27/2016,$479.41
426,GR69 9678 459U OHBB 3QKG 55OZ QXM,7/1/2016,$616.02
427,PK10 HRDW WEBA 3PPJ 1XEX 4ZEB,5/22/2016,$356.57
428,PS10 PZHS PNLT 674V YNY8 FCCJ GCCO U,6/14/2016,$313.92
429,FR36 7039 5158 49WB N8WS RIDO M37,1/9/2016,$129.45
430,FR03 8792 8547 26UY OOYR NDHC J50,9/18/2016,$125.61
431,PT83 8665 2820 3888 6112 0286 5,10/28/2016,$141.02
432,BR02 0063 1955 0661 5756 5296 995Q 2,8/11/2016,$833.53
433,BE33 6833 5109 5816,8/5/2016,$281.20
434,PL92 9154 1577 9206 8778 3872 1833,4/26/2016,$467.62
435,EE23 3170 5436 1571 8693,5/24/2016,$985.69
436,GL92 1127 2476 6054 93,9/27/2016,$459.23
437,MU07 BEBJ 3123 4924 0951 0626 743H JV,1/4/2016,$240.27
438,FR65 0104 9424 220K YKXL GLD8 C52,11/11/2016,$563.07
439,NL12 QSWA 8846 2194 24,2/12/2016,$893.88
440,GI60 LXXJ UZFA MKZM YCRL 6XX,11/25/2015,$300.26
441,IT69 X970 0279 247B LOLD GSIE HYF,1/24/2016,$912.65
442,DE45 4956 7404 0406 9272 46,6/25/2016,$208.74
443,AD27 3336 3969 5NCN GTWO UNKA,3/31/2016,$837.63
444,CR28 4564 1111 3364 0518 8,3/19/2016,$420.24
445,IE58 MSXR 4257 4963 0571 89,9/1/2016,$127.51
446,BE11 9083 2022 9661,3/11/2016,$655.95
447,GE77 LA87 4543 9129 2581 37,10/11/2016,$630.44
448,FR67 6184 0299 68H0 C0VT RBB2 J97,11/3/2016,$174.84
449,IT50 N440 9606 443U BTSD OW4S OIY,10/9/2016,$359.19
450,AZ23 ZHXE EPGR MRTE D5SC USJX 4WOK,7/19/2016,$784.93
451,GI71 STND HVNB 6A6Y LXYD HDB,9/30/2016,$791.08
452,FR14 6285 1218 87KK FTMK V4D9 K67,9/1/2016,$275.94
453,MK47 819J RRFX JYNL C25,7/18/2016,$793.15
454,FR79 6023 8641 09FT BYCU OLFB P85,9/8/2016,$425.62
455,FI81 9652 1629 4490 03,8/27/2016,$978.63
456,BR23 2259 6925 5413 7273 7011 996T E,3/21/2016,$914.06
457,NO97 3825 7514 930,5/23/2016,$829.26
458,DO36 RKJN 6522 8428 1962 4685 8443,6/9/2016,$731.97
459,AT09 4873 3060 4001 3815,10/2/2016,$536.62
460,SI63 1538 2401 2384 477,7/29/2016,$809.74
461,FR18 2299 5749 20QE ETRL OSMC Y40,10/13/2016,$675.02
462,LI14 4571 6L4B T1HG PW20 N,4/7/2016,$563.33
463,LV18 SJSY E4EY U3IM EC7Q L,3/20/2016,$863.82
464,GL59 9147 9503 2370 69,1/14/2016,$197.13
465,CY96 7338 6969 8F6R A8HU OL5F 97FZ,10/17/2016,$178.11
466,LT70 6689 5843 1793 2471,5/11/2016,$128.65
467,MR93 2940 9477 7384 3273 3094 816,8/21/2016,$697.52
468,LU94 620G SV7J FIWE WGM5,7/6/2016,$871.27
469,IT80 L313 5776 886T R2JI 8ICE CGD,1/18/2016,$767.08
470,MC21 7246 4447 68B4 AIG5 PUZR U57,11/25/2015,$424.86
471,AZ88 JICE WHUB KTNL YXVM U3RW KQWW,10/5/2016,$950.75
472,SM89 T079 2273 721T MZ8U CVIA TR8,7/20/2016,$656.31
473,MR40 9328 2265 4833 7479 6617 966,3/11/2016,$443.71
474,AT83 3308 6096 2162 9090,4/29/2016,$686.15
475,LB57 3928 ZPPA VBNX 9CV2 34C8 6ZRO,12/2/2015,$923.38
476,FI31 9001 1467 9830 10,4/19/2016,$325.10
477,PT33 7733 7170 7389 3915 6058 1,10/31/2016,$139.09
478,FR89 3744 0847 44OE DWVS TMDX O13,6/22/2016,$232.48
479,PS67 OQLF N3NL WJJC COCV L3FK XZ5K T,10/28/2016,$481.73
480,LI48 0265 5NYV IBWK XHMQ E,7/14/2016,$455.43
481,LU16 885J LKZW D0NQ FG3G,11/15/2015,$445.24
482,MK49 448Y CLIV BIUZ E29,2/23/2016,$953.75
483,TN95 7320 6159 5874 9398 2012,1/3/2016,$844.06
484,GB84 DHNR 2696 6596 0088 29,3/6/2016,$76.37
485,LV39 WEMC PKPL LPY4 MPHN W,6/17/2016,$864.54
486,SI11 0144 6562 0934 651,10/3/2016,$627.73
487,HU02 1542 4093 5636 2362 5974 5167,4/3/2016,$354.14
488,CZ26 7085 8340 4154 9790 8163,7/2/2016,$729.77
489,FR27 5798 6337 2331 CFF7 YJ3R E57,10/30/2016,$517.97
490,IL67 2979 5379 3018 8263 052,2/27/2016,$658.90
491,LV61 HOKV ASPH 3NJJ 7JBR N,11/2/2016,$982.65
492,VG13 MBGP 5158 5006 4295 4748,5/7/2016,$890.54
493,MC56 5363 3384 06AZ GAJE UDUP E01,2/18/2016,$578.89
494,GB48 LESN 0395 6965 9223 80,4/16/2016,$663.60
495,FO31 5895 3454 7265 02,7/3/2016,$558.18
496,MT57 RPMS 9811 9HD7 CDGX QDQQ IZCM IKU,5/26/2016,$570.99
497,FR39 3232 4308 90HW XHAC 0JCI W02,5/2/2016,$184.04
498,SA83 11BD FT5X W1ZJ 92HH KRW5,12/16/2015,$210.46
499,LU06 123G RJN6 M0E5 M3CX,4/1/2016,$901.33
500,GB43 YEVU 8597 3151 8986 88,7/4/2016,$634.91
501,DK60 0346 2951 3423 14,12/10/2015,$678.50
502,RO64 VSEB VPDY BXTA CS8N SUP6,4/1/2016,$241.73
503,GL38 6564 1110 3759 64,6/17/2016,$507.68
504,RS03 2691 4531 1644 9077 40,9/20/2016,$829.27
505,SI62 6269 2529 8439 026,7/3/2016,$589.74
506,SM85 N388 0258 217Z OIGW 3KYV MZ8,11/28/2015,$925.46
507,RO32 LMXC SEAH BLPK D6EG 6ATW,12/17/2015,$202.67
508,VG34 CFUX 6881 7613 9899 0056,8/19/2016,$289.48
509,FR02 6039 4297 26FP CUBG PQWG Y53,11/10/2016,$323.93
510,MR96 8735 3167 1075 4874 9232 196,1/17/2016,$726.20
511,FR62 1160 4663 34OT FKIT 9HON 319,3/18/2016,$855.11
512,SE28 7769 5289 9996 2924 8431,2/9/2016,$277.06
513,IE27 BOZS 0374 6844 0322 42,8/31/2016,$114.23
514,GB91 ASBI 3572 6048 8277 49,1/28/2016,$412.42
515,FR76 6804 4079 08GE LOBS 3TVJ Z89,11/23/2015,$947.93
516,FO92 3768 0765 1445 63,10/9/2016,$696.27
517,FR98 9175 4525 278K 67KP 4IYB 797,11/28/2015,$531.22
518,HR27 4167 9687 1327 0967 0,7/25/2016,$421.03
519,FR12 9520 9740 91KA RWYP 0QFZ 857,5/6/2016,$776.69
520,PK76 RKPR 5TCA SXMD LAOF U0UO,7/30/2016,$794.46
521,FR33 8306 5218 13GH 2OZI FNBE P37,12/15/2015,$931.27
522,FR96 5703 1097 17RC ZM4N DNAV T66,1/24/2016,$482.46
523,KZ21 754V UKCI EFOO 3HER,8/7/2016,$875.53
524,FR18 2211 0461 57VR NHT2 NRS5 D58,5/24/2016,$525.61
525,TN84 8208 7537 9008 5911 3722,4/17/2016,$280.95
526,PL21 0892 0374 8743 5021 6853 8260,8/29/2016,$939.17
527,FR80 6156 4359 735E 0E5M 5OLK O54,5/11/2016,$572.83
528,FR88 3272 4682 18EG LMW8 FNO9 W99,2/26/2016,$499.13
529,GR59 1591 103P 46NK VMVP GGYE AGW,11/8/2016,$834.13
530,HR23 9076 5369 7824 3508 4,2/26/2016,$170.74
531,MK03 799D CQVD EKTR 516,3/9/2016,$104.60
532,BE40 4771 1985 1299,6/9/2016,$575.69
533,SI86 7133 8080 7102 829,3/31/2016,$983.17
534,AT59 7446 5351 7583 4298,12/25/2015,$168.84
535,CH27 1786 9MEY JK9C NQN6 V,2/13/2016,$452.70
536,MR79 6331 9959 6245 5450 8921 093,5/23/2016,$215.80
537,FR23 1623 2566 81FC IVRF Q6GH K97,3/23/2016,$101.19
538,ME10 5365 9307 1280 9146 75,12/28/2015,$920.89
539,EE62 9647 9581 0519 8540,3/11/2016,$864.45
540,AZ82 MDLX QSWY QEJH PDW8 UJB0 UCVO,5/3/2016,$917.49
541,EE86 8546 1206 1518 6206,11/5/2016,$675.77
542,MT68 IMTX 1690 4UWH 5L0Y HMH5 DPRU VDT,5/4/2016,$400.77
543,SE63 0821 6584 8324 3565 1030,4/28/2016,$780.90
544,GR63 9479 3068 102D OMUM AGYU U0G,7/31/2016,$406.37
545,SK48 8856 3443 5949 9608 0477,10/18/2016,$367.07
546,DO39 TDJZ 6249 2813 8343 0285 1924,4/10/2016,$640.74
547,FR54 3203 6001 84XX ETKB YPIT Z37,10/7/2016,$384.84
548,FR06 9991 1008 28XX JUKL TBEP 275,11/24/2015,$482.88
549,TN12 4528 8762 8498 2930 0962,1/25/2016,$896.94
550,KW03 GUYR VY2A PQNH VOLP TEXF RGI2 W6,4/1/2016,$823.90
551,FR11 8943 0565 21D8 RZGR ESZX D87,11/23/2015,$545.53
552,SI34 3532 4850 6861 298,5/11/2016,$815.32
553,MU21 OTJY 1315 4435 0726 2148 423V ZJ,2/23/2016,$406.49
554,MC09 4945 6170 25G8 ZEQJ FURI Q52,9/18/2016,$978.84
555,FR71 1348 9479 5758 0JMG O9DO A82,5/29/2016,$456.50
556,FR19 4649 2539 05UG FLQ0 1N0E J17,8/17/2016,$671.21
557,SK70 5982 9063 6537 1437 2623,7/12/2016,$85.33
558,KZ06 098T HIDC J3LF S6YB,9/14/2016,$749.31
559,SK10 3201 3378 8960 3700 2700,1/13/2016,$891.15
560,PK20 WKBY IRIW EEUR PT6E ASQE,3/11/2016,$267.95
561,NL43 GVJX 6688 6568 71,2/2/2016,$898.40
562,GE74 JE20 2823 2111 7911 30,10/16/2016,$443.58
563,FR43 0058 1714 83WG R2IG XYJX 220,7/25/2016,$193.84
564,SI54 5018 4701 8592 402,6/24/2016,$668.31
565,CH61 6546 3JDQ 26HS 0PHO J,12/18/2015,$111.87
566,FR15 9663 0110 23L5 OWCI WPUV 861,2/25/2016,$890.92
567,MD71 AUQD PJXB MWY8 HAGD 23PZ,3/8/2016,$975.00
568,GT18 L0MX EBKD SND0 BBV4 TXLX IXC7,3/19/2016,$139.64
569,ME92 4512 6032 4168 1313 38,4/28/2016,$348.77
570,SK24 7210 8999 3575 5889 0680,12/12/2015,$974.65
571,PK27 FSCQ KHSQ XWE5 PI2D 7VXW,1/10/2016,$517.85
572,BR23 3098 2948 8957 8350 5177 081O D,11/8/2016,$735.11
573,MK85 873M VGCM SIGJ V06,2/15/2016,$561.01
574,LI07 6457 1NOL KRDH 1KCD G,9/26/2016,$298.35
575,MT86 AKUJ 1909 6OPU THUL GKAB NGAW SLV,4/26/2016,$560.37
576,DO62 MJYI 1551 9264 7842 2531 2682,7/20/2016,$156.38
577,PT06 9207 5553 5113 1265 4177 8,5/26/2016,$202.23
578,FR72 7919 8410 83GM KR3P OWVT P51,8/31/2016,$973.11
579,SI85 1276 0027 9148 332,5/10/2016,$678.15
580,BG03 JMLQ 5419 33E2 TNJK 33,7/27/2016,$620.60
581,SI76 9167 4440 3008 941,8/28/2016,$757.99
582,SK06 1996 7184 9951 3987 9386,9/1/2016,$913.82
583,MK57 656D C7Y3 RAPC X30,9/26/2016,$449.63
584,KZ36 722Y UINF QU9W XAGH,7/2/2016,$162.43
585,FR48 8204 6077 95Z6 NXBZ L0QC Y32,1/10/2016,$171.90
586,LT09 0087 0629 1120 7885,11/19/2015,$381.45
587,HU42 7058 4760 4675 4106 0965 3694,6/5/2016,$296.40
588,BE17 7570 5193 5985,6/14/2016,$744.51
589,FR47 4776 6801 17S3 HUC9 EBB6 F26,6/17/2016,$555.47
590,IS75 0983 7926 2282 5193 2589 66,7/16/2016,$827.27
591,BA45 5403 7567 8497 6560,2/8/2016,$523.76
592,MC95 7158 9803 78HT LRX0 YPWK D36,4/9/2016,$758.89
593,GT90 BMT8 ASEY CL3H BWEK NMBZ BF8V,10/31/2016,$768.54
594,NL07 BLUK 2296 1316 89,4/25/2016,$852.78
595,SM41 Q041 9753 6140 EVV1 ANCV 7V6,6/19/2016,$535.29
596,MR92 4251 3260 5214 4531 3377 261,7/4/2016,$240.90
597,KW88 CACM ZIKR E6GD ALVK OOGA VDG9 EZ,5/20/2016,$498.74
598,SM49 M593 5655 357S PRIG YFMN VIB,6/22/2016,$604.69
599,TN98 8931 9643 5911 5607 4505,8/11/2016,$388.59
600,FR98 8839 9575 01MO JIU0 DS6X V58,9/28/2016,$885.36
601,GI81 DMYH CQFK UJIK 6AS8 F24,10/25/2016,$200.24
602,TN57 6514 8983 7298 3681 3165,1/20/2016,$593.17
603,FR71 4409 6228 382E IM0B JN38 F69,3/2/2016,$324.28
604,GB83 NQEM 1812 5424 7038 02,3/23/2016,$402.66
605,LI05 5170 9HKF G91M CNBW H,5/11/2016,$524.58
606,FR63 8900 2204 89MB YHTO IP5O H42,1/12/2016,$813.49
607,MC88 7797 2890 36Y8 2CJA I0EF B74,2/1/2016,$917.00
608,IT23 M938 1725 980A ZNWV Z8MI YLQ,11/1/2016,$122.91
609,FR06 9826 7756 05P3 99NH EK9E J53,7/20/2016,$222.94
610,MC03 0130 2695 22G9 JMUQ BY4D U14,10/28/2016,$592.41
611,LB69 6295 WCU8 WXOJ JEEJ SFLB 1IHF,9/8/2016,$788.87
612,MD29 7ZRC KQQJ 5GTR IUUI ECOA,5/4/2016,$492.04
613,DE62 2224 2975 8680 5086 76,4/15/2016,$211.08
614,FR40 4715 4081 66AU SWY1 AVPC F20,3/9/2016,$290.01
615,IE82 MWYB 1434 8634 0213 19,4/9/2016,$514.57
616,IS20 0670 9627 5831 0593 3255 66,9/3/2016,$181.89
617,FR77 7964 3637 19KM DZNA FXZ9 J05,2/24/2016,$378.44
618,FO30 3470 6465 1493 59,4/7/2016,$386.17
619,LI75 3430 9DYM IBBZ VOVW H,1/10/2016,$686.90
620,GE94 PH50 0745 5865 5666 00,6/27/2016,$799.57
621,DK65 7142 5288 1558 35,2/10/2016,$329.69
622,PS80 RRMS OKFQ MQTD CKUY TZCN AK5W K,9/17/2016,$790.21
623,ES28 0219 0592 1799 4100 0603,6/8/2016,$816.04
624,AT21 1768 4899 1312 8192,10/13/2016,$992.10
625,PK12 NIFR UYGA BMXO CP7K B2ZI,5/23/2016,$571.03
626,SI67 8052 4716 4018 798,2/24/2016,$776.30
627,LB64 6597 EFPE VM7L GY7Z QXYJ HQUB,1/7/2016,$259.88
628,MU71 YNVH 5396 0467 5826 1139 455A HU,6/3/2016,$911.60
629,IE12 XCJG 2371 1614 0228 33,7/7/2016,$461.52
630,FR11 9011 8941 33GG WJXW QV89 V69,3/25/2016,$238.59
631,BE03 7469 5436 9709,2/26/2016,$871.90
632,DK22 4654 5670 2283 40,4/30/2016,$516.48
633,EE76 7759 6293 9043 6829,8/18/2016,$961.58
634,FI95 4199 8102 3457 22,12/21/2015,$120.67
635,NO06 6609 4429 516,12/2/2015,$712.69
636,SK66 6011 0802 3460 1193 2482,1/26/2016,$356.09
637,FR58 1206 0269 19OW SF7B MBAQ M94,5/22/2016,$93.07
638,BE73 5059 4410 0463,11/14/2015,$597.42
639,FR66 2537 8177 92HT LQQ9 6YXB Q01,6/23/2016,$549.79
640,LV04 PMXK 1QTB ALSZ 4Z5W M,4/3/2016,$347.63
641,RS17 3930 9841 7898 0263 25,8/9/2016,$693.71
642,BA95 6766 7082 3036 6447,6/30/2016,$243.64
643,FI32 5313 9278 0318 89,5/27/2016,$717.48
644,FR61 1508 8742 56OX 0VAL A9HO 640,1/25/2016,$980.29
645,GI57 UUNA ND7X BWJ2 NAFU FZN,11/13/2015,$323.26
646,SE68 8959 6690 6493 5870 5874,11/28/2015,$605.55
647,RS47 9692 9044 9853 7818 15,5/6/2016,$269.83
648,ME97 2694 1427 8607 2972 13,6/12/2016,$251.74
649,HR60 4170 6268 0131 4949 0,12/20/2015,$932.29
650,BA78 6686 4678 9151 7270,11/21/2015,$329.31
651,FR65 9966 6155 17VY TJUX W6PH D75,4/24/2016,$480.07
652,PL88 6834 5492 6860 3858 1796 5490,1/27/2016,$803.24
653,MD96 DFES 5KL4 CLVU YI4F QKQP,11/22/2015,$608.87
654,IT04 O881 7222 654J CW4A QLCR ROM,7/14/2016,$782.73
655,TN57 8775 8033 9562 9966 2662,7/26/2016,$210.33
656,KZ86 994O 3PR2 9EWR OTUX,2/6/2016,$948.60
657,FR38 7577 1111 11EB Y2H6 KRJ3 U01,5/28/2016,$299.95
658,AL65 8639 8820 F4UM EJQA ODQ4 1KNY,9/28/2016,$252.20
659,GR56 4406 158R YOYK E5FX MJZB FCQ,4/17/2016,$983.14
660,RO18 ZNDV 5OZI B0VH Q3PE NJMA,11/23/2015,$773.30
661,DK09 2447 9645 1510 16,5/16/2016,$284.77
662,FO66 5133 9960 0543 39,5/21/2016,$462.46
663,AE49 0717 7968 0015 1274 531,6/10/2016,$384.49
664,GI52 DUXJ RXVH BCJC IPJV U0X,8/1/2016,$727.36
665,ES83 3375 7039 3395 6936 5694,5/28/2016,$954.38
666,FI68 3564 0615 5472 68,9/20/2016,$259.18
667,BE24 7536 2056 3090,10/21/2016,$381.67
668,FR77 5086 5441 394E 4HZK DUTF M24,3/17/2016,$460.96
669,CH25 5500 551C 8TOX FAJW I,2/3/2016,$86.89
670,PT09 1358 0692 3273 7202 1232 9,11/6/2016,$855.10
671,NL97 UHPD 8048 2765 47,11/28/2015,$563.30
672,MT52 ZYGU 8758 6KGQ MVAV TLOW DZEA WMS,9/13/2016,$254.38
673,SI98 1401 4970 0910 925,5/14/2016,$692.70
674,FR71 8435 9279 86AC ZN3E 6ELM G34,6/13/2016,$344.95
675,MU72 NILH 6877 1012 3215 6517 472T LU,3/7/2016,$840.82
676,MK96 5096 EQ6U YN4U B95,8/10/2016,$896.61
677,SA66 57IW OIYW LZBB CN3V ENEF,4/25/2016,$357.44
678,GE30 AZ24 1466 0443 9897 47,4/24/2016,$233.01
679,KW29 XQPZ LH30 KRVR SWMN IXRV 8DKI QH,7/17/2016,$129.23
680,LT52 7080 9896 7641 1378,2/9/2016,$351.05
681,BE47 4982 3004 3623,12/31/2015,$631.29
682,KW27 CVPH TENG SCEF DZC4 NAQR VM82 3T,7/11/2016,$722.49
683,DK58 5126 8732 9224 31,10/23/2016,$441.66
684,FR52 7605 2641 48XF N59E QRIV B99,1/17/2016,$970.70
685,BR83 4463 6228 0351 6452 0178 089V K,9/1/2016,$482.53
686,FR31 1135 9217 99IA FDLX EDFW M10,3/11/2016,$741.74
687,VG43 ZDPQ 6820 6956 1668 6045,8/19/2016,$823.96
688,MC39 0585 4158 66T6 PKZ1 3SLF P24,2/29/2016,$381.18
689,FR16 2100 2069 76KH JVFD 9LO1 C03,6/12/2016,$219.76
690,EE98 5772 0079 4189 0284,5/23/2016,$163.04
691,SE87 1503 2304 1472 1217 1752,1/6/2016,$132.13
692,BG31 FCCL 0182 157B APWX IP,2/16/2016,$373.83
693,FR21 4268 3687 68X4 GMLQ BGPR B50,5/5/2016,$463.67
694,LT44 6281 1498 5227 6430,3/23/2016,$596.05
695,MR34 4200 0910 6137 1443 3135 517,3/12/2016,$163.32
696,FI20 5516 2736 9048 55,1/15/2016,$884.55
697,FR24 6879 1761 36AG NGDL BQ8R A71,6/5/2016,$812.66
698,GT03 KBFX CBZF 1HKB XX30 VBJD E6CZ,12/8/2015,$438.74
699,GR47 4811 281O E1M1 P5E7 L5XT F8R,7/17/2016,$138.60
700,PT09 5763 6437 9316 5589 0964 8,4/18/2016,$577.21
701,FO38 8787 1193 5221 37,5/4/2016,$928.77
702,PT61 1282 7718 0569 2690 7410 0,6/3/2016,$726.55
703,LU83 3733 NFSW C8UH RHIZ,3/5/2016,$140.48
704,MR76 9763 3943 6160 6933 2084 382,12/3/2015,$504.60
705,CY56 6033 7832 NF5S ZM62 2GQ5 0AN5,1/17/2016,$882.22
706,MR71 3827 6814 9831 0983 0913 784,11/23/2015,$860.56
707,PT08 9855 2224 7596 7891 5578 5,12/6/2015,$420.96
708,SI03 4658 6108 8545 321,6/27/2016,$550.41
709,MC27 6066 0324 35ZZ XK76 L5PG C58,2/20/2016,$85.46
710,MT76 VNXD 4251 21HE K2GU AARS PRR0 D15,2/25/2016,$348.57
711,AD24 9619 5245 GHYI EMYL OAO5,9/9/2016,$138.28
712,AD91 0917 8411 DTQH OUYT BCKG,6/9/2016,$99.31
713,AT12 8803 1488 6135 5209,11/24/2015,$993.18
714,ES19 5962 2584 7508 4798 7782,9/19/2016,$289.57
715,FR83 2191 8019 13G6 UWPF RGOO T99,1/11/2016,$306.76
716,FR20 6191 4084 43GC 8QAF LZEJ V11,11/30/2015,$606.23
717,BA71 2159 4926 4202 4447,8/6/2016,$666.57
718,NO69 3149 9631 649,4/12/2016,$503.29
719,FR81 3790 0116 15C9 TJCV OOHE J23,12/28/2015,$907.48
720,CY72 2836 1631 M9EV JOWI BCCR KJDU,10/13/2016,$673.30
721,VG82 EPTK 0725 2612 2371 3649,11/26/2015,$385.29
722,SM58 D860 1230 611C ZOYW U4KT VR3,7/11/2016,$157.79
723,EE97 2123 0378 3867 7783,1/5/2016,$985.27
724,TR24 7236 9ZCV PX9P IL17 PHV1 IF,7/6/2016,$640.37
725,AE37 3526 6515 1888 6670 978,3/26/2016,$754.23
726,GL22 3542 9824 6112 86,9/17/2016,$431.83
727,KZ72 971C DVFN JQCR 109J,10/21/2016,$794.58
728,GL26 7049 0670 6645 10,11/14/2015,$918.48
729,DE06 5891 1061 7623 3247 50,7/21/2016,$266.29
730,FR04 2954 2102 36E2 2BGV LQF9 L88,8/5/2016,$227.59
731,BE14 7701 4164 0518,1/2/2016,$198.59
732,SE83 3191 7282 9158 0140 2970,10/14/2016,$731.70
733,AE17 9289 6943 8005 3466 815,7/21/2016,$347.12
734,FI42 6108 2891 6955 02,8/2/2016,$151.14
735,ME08 6220 8695 7814 7424 63,8/30/2016,$863.53
736,CR47 3268 7205 5336 3255 7,5/10/2016,$233.67
737,PT42 4563 0719 2639 3858 3289 7,1/16/2016,$771.86
738,GR82 0980 166V VKY7 YCRW UI47 PWN,6/21/2016,$393.58
739,SE71 4596 0822 5799 6786 4753,4/21/2016,$898.43
740,LU41 390F EUAO TNFK ESZU,7/17/2016,$233.60
741,MD77 SAPO 0SAO NKZL XMKA E7YX,7/19/2016,$783.27
742,NO17 5833 0624 978,9/2/2016,$116.02
743,LU84 126L LQWZ 5WX6 7JWL,4/24/2016,$376.87
744,GI88 OYBQ EBIK LLCI 7DF6 DSR,7/2/2016,$399.93
745,PT03 0541 4902 1121 0150 4002 7,8/11/2016,$746.51
746,CR75 6537 0548 1524 4532 0,9/11/2016,$123.03
747,DE29 4995 2631 1748 4513 85,6/1/2016,$740.71
748,BG19 EHTM 0239 20LN QIDY Q7,4/15/2016,$706.51
749,PK02 SASB FCIL 6AJZ R2BT TLTU,7/24/2016,$499.66
750,GI78 MGQX 2F9H PF2M OZUI TQD,7/8/2016,$327.45
751,FR10 7319 1913 06DL OREF 8WFR B51,12/15/2015,$779.12
752,FO10 1815 7803 9714 64,10/13/2016,$817.84
753,SA60 29KW VHSO ZWVI GTUO 4VII,2/14/2016,$937.05
754,NL29 XDSI 8073 7845 22,8/30/2016,$915.90
755,DE33 4965 6432 3199 1309 62,11/26/2015,$981.04
756,TR32 0366 4FZK V3RA ETXO V3Y6 Y8,9/11/2016,$307.30
757,CZ22 4611 3927 6987 1853 7244,8/29/2016,$384.88
758,LB42 0911 5X8B IOH2 VS6Y GA0E 6JRN,9/16/2016,$936.87
759,LT71 7742 7062 9036 4418,12/2/2015,$937.57
760,LU10 420S EEIA ITI2 RNO8,2/21/2016,$784.63
761,ES17 2956 2683 5551 6301 2684,6/11/2016,$911.06
762,CZ06 2882 9400 8051 3096 4930,2/24/2016,$857.27
763,GB32 MOWJ 7901 9249 3728 00,9/1/2016,$321.81
764,GB98 HYYK 3678 2641 4847 50,3/15/2016,$171.97
765,RO36 BEAY LSLC BODD EHSR M2DR,5/24/2016,$91.81
766,FR50 1870 3170 54HO S8OK 4I9K I39,10/15/2016,$316.02
767,FI89 6833 5909 5389 42,12/16/2015,$150.96
768,FR94 9216 0848 53WS B2C3 YMCG W85,9/9/2016,$862.21
769,EE43 9273 7450 9419 8252,5/4/2016,$197.67
770,GE96 IL62 2310 5261 2799 16,12/10/2015,$962.32
771,GB19 TYWJ 9217 4086 8433 77,10/13/2016,$877.64
772,FO72 7482 4846 6942 25,6/6/2016,$703.77
773,MU40 OOIY 4712 3702 9646 8030 582L CH,1/14/2016,$788.28
774,FR57 4558 4053 93RX KVZM WSAX B05,2/27/2016,$386.94
